subject,trial,repeat,choice,rt,item_value_0,gaze_0,item_value_1,gaze_1,item_value_2,gaze_2,group
9.0,8.0,0.0,1.0,1.3469885784410738,4,0.33012178107152035,7,0.2898420661984995,4,0.38003615272998004,group2
9.0,9.0,0.0,0.0,1.531753459795552,3,0.7065610478964889,1,0.12904600766674068,2,0.16439294443677038,group2
9.0,10.0,0.0,0.0,2.0728143984619747,7,0.3464648255077965,0,0.3616574444021604,3,0.291877730090043,group2
9.0,11.0,0.0,1.0,4.917918506477646,5,0.5972992452361746,9,0.1715647478362429,5,0.23113600692758246,group2
9.0,12.0,0.0,1.0,1.4865956966076554,3,0.36502257631946927,3,0.23247292500866346,2,0.40250449867186716,group2
9.0,13.0,0.0,0.0,1.7769729317547673,9,0.49163428550591226,2,0.1587449139894669,5,0.3496208005046208,group2
9.0,14.0,0.0,0.0,1.6256200843501458,9,0.7341796634876184,9,0.2396748283890685,4,0.02614550812331307,group2
9.0,15.0,0.0,0.0,1.6998763027946586,8,0.5951117773349226,7,0.3664564272655253,5,0.03843179539955214,group2
9.0,16.0,0.0,2.0,1.272531919944286,4,0.40030034338023657,9,0.18187839027847708,6,0.41782126634128647,group2
9.0,17.0,0.0,0.0,2.1774230084177804,5,0.5551943276028475,6,0.106090933214465,4,0.3387147391826876,group2
9.0,18.0,0.0,1.0,1.503150072700498,2,0.272420035525186,3,0.5838894900818018,8,0.14369047439301222,group2
9.0,19.0,0.0,0.0,1.9840862934942962,8,0.23448221148017284,3,0.47511144923401866,5,0.29040633928580845,group2
9.0,20.0,0.0,1.0,1.946829296174868,6,0.12376284064816621,9,0.02942155884890494,0,0.8468156005029288,group2
9.0,21.0,0.0,2.0,2.800255315057958,5,0.38715703995240885,0,0.31046238808041177,6,0.30238057196717943,group2
9.0,22.0,0.0,0.0,2.8545913826827127,9,0.4470296594437635,5,0.5264854743220656,2,0.02648486623417093,group2
9.0,23.0,0.0,0.0,2.41000223142461,9,0.14486691493803724,1,0.3806085637233768,3,0.4745245213385859,group2
9.0,24.0,0.0,2.0,1.8527149447398774,4,0.37746760042861904,1,0.09863304069754757,5,0.5238993588738334,group2
9.0,25.0,0.0,0.0,1.754091323144413,8,0.7635966106380575,4,0.07326673966383337,9,0.1631366496981091,group2
9.0,26.0,0.0,1.0,1.6723543917792294,1,0.1469280455446838,8,0.39424476962309646,6,0.45882718483221974,group2
9.0,27.0,0.0,2.0,2.2007475489763713,0,0.4847396038038044,1,0.16733938875395615,9,0.3479210074422396,group2
9.0,28.0,0.0,1.0,2.4044631051732686,5,0.07575570723789099,9,0.5041230242135587,7,0.42012126854855014,group2
9.0,29.0,0.0,0.0,2.0294101947629755,5,0.4805943451894664,6,0.4272436112538355,8,0.09216204355669809,group2
9.0,30.0,0.0,2.0,1.3286601424253592,9,0.26085731890481434,1,0.09874609676208355,3,0.6403965843331021,group2
9.0,31.0,0.0,0.0,1.4000789376044553,7,0.5468721736312634,3,0.2281067942917806,8,0.22502103207695598,group2
9.0,32.0,0.0,2.0,1.9244152003944073,4,0.2721052307564019,5,0.32275911409980057,8,0.4051356551437975,group2
9.0,33.0,0.0,1.0,2.58612692054594,9,0.2939688485659542,4,0.6713795349762769,4,0.034651616457769,group2
9.0,34.0,0.0,2.0,2.6794188151082636,2,0.16273616676835975,0,0.3696498921038034,6,0.46761394112783683,group2
9.0,35.0,0.0,0.0,1.2328147759485986,9,0.6288670248707355,4,0.18866515615248813,8,0.18246781897677636,group2
9.0,36.0,0.0,2.0,1.8640825164607708,2,0.1452187720018024,0,0.6733075887781117,7,0.18147363922008586,group2
9.0,37.0,0.0,0.0,0.8919730721932726,6,0.7204901973879615,4,0.2480725129338361,2,0.0314372896782024,group2
9.0,38.0,0.0,0.0,1.0726336522844018,6,0.47361721367534565,2,0.4689382456158079,9,0.05744454070884647,group2
9.0,39.0,0.0,1.0,1.271853647413165,1,0.22718896098108357,1,0.6594958534105042,0,0.11331518560841221,group2
9.0,40.0,0.0,2.0,1.6450301527061895,7,0.0537581642840724,5,0.3688000644571404,5,0.5774417712587872,group2
9.0,41.0,0.0,1.0,1.2629401568580056,5,0.10052549710174287,3,0.3854946045401879,1,0.5139798983580692,group2
9.0,42.0,0.0,2.0,1.793550821642835,7,0.16047266258723628,4,0.010515670238233563,4,0.8290116671745302,group2
9.0,43.0,0.0,2.0,1.697309861999229,7,0.037306497310095985,9,0.2726233426785888,9,0.6900701600113153,group2
9.0,44.0,0.0,2.0,0.8776885380076619,4,0.32813070650673554,2,0.011146083795744274,7,0.6607232096975202,group2
9.0,45.0,0.0,2.0,2.137973348995795,5,0.2151506394036525,6,0.10591021796420629,4,0.6789391426321412,group2
9.0,46.0,0.0,2.0,1.5576054461991393,5,0.09252864220410266,3,0.40788739094564097,7,0.4995839668502564,group2
9.0,47.0,0.0,0.0,1.7115707799185564,6,0.6709861342667869,3,0.14397549890491873,5,0.1850383668282944,group2
9.0,48.0,0.0,2.0,1.8435259582936097,8,0.009996594077965621,0,0.5070558564365354,5,0.482947549485499,group2
9.0,49.0,0.0,0.0,1.9329275400265435,3,0.6779168026614371,4,0.12451113967412648,5,0.19757205766443645,group2
10.0,0.0,0.0,1.0,4.65189194037972,5,0.3671909604860859,9,0.5986628142231445,2,0.03414622529076963,group2
10.0,1.0,0.0,2.0,4.158196542869651,6,0.012880318423796284,0,0.7094721712541574,4,0.27764751032204626,group2
10.0,2.0,0.0,0.0,4.1870744274763725,9,0.21583296487005052,5,0.511563263782184,8,0.2726037713477656,group2
10.0,3.0,0.0,2.0,5.486893955939813,8,0.41383111341439827,6,0.41206928853422814,4,0.1740995980513736,group2
10.0,4.0,0.0,0.0,3.996743216423638,8,0.38447785610606927,3,0.11520225748663404,5,0.5003198864072966,group2
10.0,5.0,0.0,1.0,2.3903121601684445,1,0.28035627127173446,7,0.2810713617182311,2,0.43857236701003444,group2
10.0,6.0,0.0,1.0,9.141087609787409,7,0.37446544463717457,6,0.5219879967111216,0,0.10354655865170397,group2
10.0,7.0,0.0,1.0,3.676352632341663,4,0.29342544191311787,9,0.18279234475912293,2,0.5237822133277591,group2
10.0,8.0,0.0,1.0,9.296512777025342,1,0.5196422275199167,1,0.07783294743501233,3,0.4025248250450709,group2
10.0,9.0,0.0,0.0,5.396775620012111,1,0.3729990851805156,5,0.6263449561636242,2,0.0006559586558601486,group2
10.0,10.0,0.0,0.0,2.5837575826032597,2,0.39294173281255246,9,0.18855831006764365,8,0.41849995711980387,group2
10.0,11.0,0.0,1.0,3.476698433957087,8,0.1788189654931799,7,0.7154638546621765,7,0.10571717984464357,group2
10.0,12.0,0.0,2.0,6.7730146584872495,2,0.4532128695050607,6,0.08397953477128492,5,0.4628075957236545,group2
10.0,13.0,0.0,0.0,3.801016082698295,5,0.2368907021316867,6,0.43215789724340353,9,0.33095140062490985,group2
10.0,14.0,0.0,1.0,3.479648487652865,0,0.37008403242220117,9,0.5117262534996643,5,0.11818971407813449,group2
10.0,15.0,0.0,0.0,3.0304455756985553,7,0.7653259138728238,1,0.06452180839140141,7,0.17015227773577477,group2
10.0,16.0,0.0,0.0,2.611195892101219,7,0.5163751815433624,4,0.08201935885156633,6,0.4016054596050713,group2
10.0,17.0,0.0,1.0,6.377373157403088,7,0.380251640200676,9,0.46288930395304784,9,0.15685905584627624,group2
10.0,18.0,0.0,2.0,3.5395983826779043,6,0.31235451541894915,1,0.3262294459965244,9,0.36141603858452637,group2
10.0,19.0,0.0,0.0,7.061509213879458,7,0.09614686395212602,8,0.43345384063834624,3,0.47039929540952774,group2
10.0,20.0,0.0,2.0,3.1128307999813094,2,0.3443533614085562,9,0.47544295952632265,1,0.18020367906512114,group2
10.0,21.0,0.0,2.0,11.855495453108006,0,0.3805960406657571,2,0.5767002959689251,9,0.04270366336531773,group2
10.0,22.0,0.0,0.0,5.93336311073451,3,0.6242538196788293,7,0.040212016330870695,0,0.33553416399029995,group2
10.0,23.0,0.0,2.0,4.525052490285177,4,0.020623709301348565,4,0.20826922888813384,5,0.7711070618105177,group2
10.0,24.0,0.0,1.0,4.709796368903166,0,0.5672009029693814,9,0.18847929929949048,7,0.2443197977311281,group2
10.0,25.0,0.0,2.0,3.997641499405371,8,0.44352169571619704,4,0.431017137702463,9,0.12546116658133985,group2
10.0,26.0,0.0,1.0,4.436702668281239,9,0.057510602498196596,4,0.4967933964323774,2,0.44569600106942603,group2
10.0,27.0,0.0,0.0,2.431921533374832,9,0.13242900752612974,0,0.4053432409498327,4,0.4622277515240375,group2
10.0,28.0,0.0,0.0,1.883102957694285,5,0.8037537593993931,6,0.14247814147777407,9,0.053768099122832855,group2
10.0,29.0,0.0,0.0,3.4005235620732304,9,0.08599380955577962,2,0.2556407673546684,0,0.6583654230895519,group2
10.0,30.0,0.0,2.0,1.1571213574098578,6,0.35566336757524486,3,0.20296685484925175,1,0.4413697775755035,group2
10.0,31.0,0.0,2.0,4.588524981401673,1,0.2886990526707315,1,0.296494489461439,2,0.4148064578678295,group2
10.0,32.0,0.0,1.0,2.2494812426386703,6,0.33636850577109595,9,0.36762298638669016,2,0.2960085078422139,group2
10.0,33.0,0.0,2.0,2.3192446078509716,0,0.4428133108574147,5,0.029794755388208007,4,0.5273919337543773,group2
10.0,34.0,0.0,2.0,5.520174046568372,0,0.5300535725694049,3,0.3018182458932701,7,0.16812818153732498,group2
10.0,35.0,0.0,0.0,7.476765195920254,6,0.37093066266519753,1,0.3074492919146918,0,0.32162004542011063,group2
10.0,36.0,0.0,2.0,13.722605280649457,2,0.3549511722601806,8,0.33560610753017317,8,0.30944272020964636,group2
10.0,37.0,0.0,1.0,3.7165327784327347,5,0.3976513676791622,7,0.11609358601075467,0,0.48625504631008304,group2
10.0,38.0,0.0,0.0,8.697652311864374,6,0.07958714298333872,4,0.7205971098871872,9,0.1998157471294741,group2
10.0,39.0,0.0,1.0,12.193872249382474,6,0.5432011153565016,9,0.3734602697758196,3,0.08333861486767889,group2
10.0,40.0,0.0,1.0,4.366020733929744,2,0.058601777252701284,2,0.9232399497354602,4,0.018158273011838515,group2
10.0,41.0,0.0,1.0,3.2875965401459917,3,0.45309130074777276,6,0.4705242924012182,8,0.07638440685100906,group2
10.0,42.0,0.0,0.0,5.324551952292383,4,0.319415477532188,2,0.355891895325991,0,0.3246926271418208,group2
10.0,43.0,0.0,2.0,11.026899115169893,6,0.30585176015829996,5,0.43250790129631494,5,0.2616403385453851,group2
10.0,44.0,0.0,1.0,8.722158586719031,2,0.6361958023930294,9,0.1796989633516432,5,0.1841052342553273,group2
10.0,45.0,0.0,2.0,3.451540305109135,3,0.036393392905130266,0,0.3116287226578813,3,0.6519778844369885,group2
10.0,46.0,0.0,1.0,7.901456921015896,3,0.3612320322075885,6,0.3949091503637521,6,0.24385881742865936,group2
10.0,47.0,0.0,0.0,6.000227237767213,8,0.47891199559718206,6,0.254353564656278,4,0.26673443974653993,group2
10.0,48.0,0.0,1.0,1.6425899084423552,1,0.8202727046594357,2,0.058201388638682246,0,0.12152590670188207,group2
10.0,49.0,0.0,1.0,4.62123257391716,1,0.39100783810860135,9,0.2124517993034932,0,0.3965403625879055,group2
11.0,0.0,0.0,1.0,1.2805775867087628,7,0.35559314669765785,9,0.36102573416303463,9,0.28338111913930736,group2
11.0,1.0,0.0,1.0,1.1637355721469986,7,0.3282587774269437,8,0.4382708155883191,2,0.23347040698473726,group2
11.0,2.0,0.0,2.0,2.0679063106338362,8,0.4686620314973854,8,0.46864981960413343,2,0.06268814889848107,group2
11.0,3.0,0.0,1.0,0.8337579029352366,1,0.0659105610861306,7,0.338580035675115,2,0.5955094032387545,group2
11.0,4.0,0.0,0.0,1.5002049394913468,9,0.4816132977464233,3,0.0018340250481763166,6,0.5165526772054003,group2
11.0,5.0,0.0,2.0,2.8242854493393326,4,0.29653699233908437,4,0.3458320016897304,5,0.3576310059711852,group2
11.0,6.0,0.0,1.0,2.651843491474133,6,0.40522374742755435,9,0.449442364947251,1,0.14533388762519459,group2
11.0,7.0,0.0,0.0,2.009069696301521,5,0.3807265777208246,1,0.2541710439470861,4,0.3651023783320893,group2
11.0,8.0,0.0,0.0,0.9883461475648191,5,0.17531304959098087,7,0.19420608150694763,2,0.6304808689020714,group2
11.0,9.0,0.0,2.0,2.7530127323993447,6,0.05399997839419303,2,0.26782563425675365,2,0.6781743873490533,group2
11.0,10.0,0.0,1.0,1.956874710995676,2,0.3396444588112331,4,0.3381105024971706,2,0.3222450386915964,group2
11.0,11.0,0.0,1.0,1.1007999074400217,9,0.058488020765142056,8,0.8625539271895345,1,0.07895805204532347,group2
11.0,12.0,0.0,0.0,1.8036786402374447,4,0.5677647624444386,6,0.3227416384379051,2,0.10949359911765626,group2
11.0,13.0,0.0,2.0,1.172373208727596,5,0.4052789292742495,1,0.06774727358684998,6,0.5269737971389006,group2
11.0,14.0,0.0,2.0,3.0253161250024485,6,0.014790338331179133,5,0.47541911965228234,9,0.5097905420165386,group2
11.0,15.0,0.0,0.0,2.03636782354933,4,0.355689926810377,0,0.3778577923686097,0,0.26645228082101335,group2
11.0,16.0,0.0,0.0,1.0755450128898787,7,0.584301471726699,3,0.15255044018091454,3,0.26314808809238655,group2
11.0,17.0,0.0,0.0,1.5312692971999484,5,0.8997338656700854,6,0.07435283877754338,3,0.025913295552371186,group2
11.0,18.0,0.0,1.0,1.884136419278981,1,0.06560934141031304,6,0.24809740246447012,0,0.686293256125217,group2
11.0,19.0,0.0,1.0,1.786487954631773,3,0.22743900513064322,8,0.7417994449460622,1,0.030761549923294707,group2
11.0,20.0,0.0,2.0,5.87969301293671,9,0.4372168532125293,7,0.10232054387419885,8,0.4604626029132719,group2
11.0,21.0,0.0,0.0,1.4241143124219617,5,0.5369253426226388,6,0.183887407867615,3,0.27918724950974616,group2
11.0,22.0,0.0,2.0,1.3660129814754702,2,0.1916568969801044,3,0.4383246992377629,9,0.37001840378213263,group2
11.0,23.0,0.0,1.0,1.767400446322986,5,0.24522860750745148,9,0.3115250051936086,2,0.4432463872989399,group2
11.0,24.0,0.0,0.0,1.8462574602296118,6,0.43243964220684455,6,0.25025411678013443,2,0.31730624101302096,group2
11.0,25.0,0.0,2.0,2.40889081826792,2,0.35268872008542607,5,0.34463021198877725,8,0.3026810679257967,group2
11.0,26.0,0.0,0.0,1.564633864493109,6,0.5424100021861539,8,0.1792585580796912,5,0.278331439734155,group2
11.0,27.0,0.0,0.0,1.619299635034634,7,0.5353578691191173,6,0.15950743814824392,0,0.3051346927326387,group2
11.0,28.0,0.0,0.0,2.121167592379929,6,0.41596995962288846,4,0.48093336047477453,4,0.10309667990233697,group2
11.0,29.0,0.0,2.0,3.180887469705479,4,0.09229124589456074,2,0.4454524172938011,3,0.4622563368116382,group2
11.0,30.0,0.0,0.0,1.203235145373065,4,0.24383050405494655,2,0.6445376843629299,5,0.11163181158212354,group2
11.0,31.0,0.0,1.0,1.9517149017195383,7,0.1816786475781737,6,0.6131772398267183,4,0.205144112595108,group2
11.0,32.0,0.0,0.0,1.603340465149272,8,0.40495733992797966,4,0.29469015193594517,7,0.30035250813607517,group2
11.0,33.0,0.0,0.0,2.459751133720601,2,0.22929683514002083,8,0.5823911451673434,4,0.18831201969263597,group2
11.0,34.0,0.0,1.0,1.4201354466712324,0,0.2579088642458991,2,0.45075136191951676,3,0.29133977383458426,group2
11.0,35.0,0.0,1.0,1.9143631274262238,1,0.40280276892327926,6,0.2141612814666867,2,0.38303594961003395,group2
11.0,36.0,0.0,1.0,1.8567957615803619,5,0.08846379258246702,6,0.4924123014944226,5,0.41912390592311033,group2
11.0,37.0,0.0,0.0,1.2110897789452664,9,0.631813373059848,4,0.19173377215164397,8,0.17645285478850817,group2
11.0,38.0,0.0,1.0,2.5243931940455098,4,0.29210136670006176,5,0.4004047959385795,4,0.3074938373613587,group2
11.0,39.0,0.0,2.0,1.3370155578604184,1,0.10194342714957497,9,0.01221878198816581,3,0.8858377908622591,group2
11.0,40.0,0.0,0.0,1.9861855650362839,9,0.15726790464904883,3,0.4895835106377835,2,0.35314858471316757,group2
11.0,41.0,0.0,1.0,2.5432489464420494,6,0.25512540696339914,6,0.47791212592602766,4,0.26696246711057314,group2
11.0,42.0,0.0,1.0,2.0168729640519505,7,0.34761846192302154,7,0.1252560091888018,7,0.5271255288881767,group2
11.0,43.0,0.0,0.0,0.859790085704878,9,0.4896381884319551,6,0.30888649917016436,6,0.2014753123978804,group2
11.0,44.0,0.0,0.0,1.6112608947987017,8,0.3688035958368022,8,0.03405920673996456,1,0.5971371974232332,group2
11.0,45.0,0.0,0.0,1.8658847292217187,5,0.5091822715173456,4,0.4662578864027804,2,0.024559842079873856,group2
11.0,46.0,0.0,2.0,1.360872467443204,7,0.027483278764890068,1,0.5756063207263238,7,0.39691040050878623,group2
11.0,47.0,0.0,1.0,1.7878689813968252,7,0.518386422886324,7,0.27360339807065065,7,0.20801017904302543,group2
11.0,48.0,0.0,2.0,1.047584085424265,8,0.25358751001468355,1,0.1818391672070947,5,0.5645733227782218,group2
11.0,49.0,0.0,1.0,1.5693925817583978,5,0.14600681893466683,9,0.37284790863202705,1,0.4811452724333061,group2
12.0,0.0,0.0,0.0,1.0596855166576264,9,0.5872130561463622,2,0.28872575144799956,9,0.12406119240563825,group2
12.0,1.0,0.0,0.0,1.3583705579227296,2,0.01629461928178541,3,0.4831938546176746,7,0.5005115261005401,group2
12.0,2.0,0.0,1.0,1.912746940018196,9,0.15154350229050056,7,0.46740596672998647,5,0.3810505309795129,group2
12.0,3.0,0.0,0.0,3.7353578356802077,9,0.1923058702874561,6,0.5573710769804026,2,0.2503230527321414,group2
12.0,4.0,0.0,0.0,2.5747098032009372,9,0.5408026357076783,4,0.3620591070944787,7,0.09713825719784296,group2
12.0,5.0,0.0,1.0,1.6112935299521813,1,0.5209458659598206,9,0.02762511034371477,1,0.4514290236964646,group2
12.0,6.0,0.0,0.0,2.4986426923573597,9,0.4837707727932413,1,0.08168096367124605,4,0.4345482635355126,group2
12.0,7.0,0.0,2.0,2.056877685010785,6,0.006652099350932399,8,0.4276806293846932,6,0.5656672712643744,group2
12.0,8.0,0.0,2.0,1.6712483952572033,5,0.14875903940807036,4,0.28790639473367796,4,0.5633345658582517,group2
12.0,9.0,0.0,2.0,1.48119987433664,9,0.0839196317452081,8,0.39189371244181875,8,0.5241866558129731,group2
12.0,10.0,0.0,2.0,1.4026170991356492,1,0.4320569657863473,6,0.19676014170337294,9,0.37118289251027964,group2
12.0,11.0,0.0,0.0,1.7864465593998897,8,0.48493411966047384,1,0.35134301834333176,5,0.16372286199619437,group2
12.0,12.0,0.0,2.0,3.2868199918247947,2,0.5064980773748284,5,0.02645250363181127,5,0.46704941899336017,group2
12.0,13.0,0.0,1.0,3.6893627691167703,5,0.5946981962741182,4,0.07575501017029063,7,0.3295467935555911,group2
12.0,14.0,0.0,1.0,1.186052299128571,9,0.37868441609236075,6,0.4368851103316167,1,0.18443047357602255,group2
12.0,15.0,0.0,0.0,2.730010700002089,2,0.41131108708810266,1,0.20664195084783987,1,0.3820469620640575,group2
12.0,16.0,0.0,2.0,2.349989401965648,4,0.38996116859745444,1,0.2059842755283351,6,0.4040545558742105,group2
12.0,17.0,0.0,2.0,1.3091029916353059,5,0.11399706803954104,3,0.3745431108647134,9,0.5114598210957455,group2
12.0,18.0,0.0,0.0,1.6745375473788713,8,0.9067141269168264,2,0.03348189782397696,3,0.05980397525919662,group2
12.0,19.0,0.0,1.0,1.8613568631107371,3,0.06771059276747776,4,0.5484972426878418,3,0.3837921645446804,group2
12.0,20.0,0.0,0.0,2.750264513619196,7,0.4956357845953497,3,0.4382756744777474,8,0.06608854092690294,group2
12.0,21.0,0.0,1.0,4.5824200700106985,5,0.2758894694799846,6,0.4278815446095742,0,0.29622898591044106,group2
12.0,22.0,0.0,0.0,1.910040360552828,9,0.5204127043779183,3,0.3025565020727278,0,0.17703079354935386,group2
12.0,23.0,0.0,0.0,0.9082515049578788,1,0.4222790738334328,0,0.052586363317057336,2,0.5251345628495099,group2
12.0,24.0,0.0,0.0,1.8643581269969876,3,0.3947128670452427,2,0.224358954186619,0,0.3809281787681382,group2
12.0,25.0,0.0,2.0,3.9995951216923946,2,0.27713672223642877,6,0.16262255765354713,6,0.5602407201100241,group2
12.0,26.0,0.0,2.0,1.6976619206204144,3,0.2621053756572786,3,0.29402926352344333,8,0.4438653608192781,group2
12.0,27.0,0.0,2.0,1.9257364719383363,1,0.4326389419195765,4,0.37720631284320083,9,0.19015474523722262,group2
12.0,28.0,0.0,1.0,0.9048532870545883,5,0.5807508414855276,5,0.36634409079484503,7,0.052905067719627476,group2
12.0,29.0,0.0,0.0,1.6449079194310163,7,0.46687289255954567,6,0.2938251158424544,8,0.2393019915979999,group2
12.0,30.0,0.0,1.0,1.0880320615563415,7,0.13135215174550074,9,0.004356419512803969,1,0.8642914287416953,group2
12.0,31.0,0.0,2.0,0.8964287016153015,2,0.2815209754739619,1,0.2617585848535102,5,0.4567204396725279,group2
12.0,32.0,0.0,2.0,2.7084357144784996,2,0.41011629149000833,2,0.3545736176157494,9,0.2353100908942423,group2
12.0,33.0,0.0,0.0,2.138753970835721,2,0.5495060743921684,2,0.380926388675461,2,0.0695675369323706,group2
12.0,34.0,0.0,1.0,2.735199923852222,0,0.046026811597833776,1,0.7701751666326537,3,0.18379802176951238,group2
12.0,35.0,0.0,2.0,1.8960914217290674,4,0.3773165468270924,7,0.20188976246979096,7,0.4207936907031166,group2
12.0,36.0,0.0,0.0,1.4932800792950771,7,0.5483497715797855,0,0.28117932971125215,3,0.17047089870896232,group2
12.0,37.0,0.0,2.0,1.2732342804175618,2,0.2895581555217972,6,0.3203299641391969,8,0.390111880339006,group2
12.0,38.0,0.0,0.0,0.7871588852962221,9,0.706980233919136,3,0.19835212347059442,9,0.09466764261026944,group2
12.0,39.0,0.0,1.0,3.4644265961468017,7,0.61950098901048,4,0.06772983099700643,0,0.3127691799925135,group2
12.0,40.0,0.0,1.0,1.9992285018072486,5,0.12902585852575713,7,0.39404476662028376,9,0.4769293748539591,group2
12.0,41.0,0.0,2.0,1.1896651696817657,6,0.2595333382280947,9,0.27301421579000823,9,0.46745244598189717,group2
12.0,42.0,0.0,1.0,1.6763466555520754,0,0.5269915908869692,2,0.4540179603377192,9,0.018990448775311558,group2
12.0,43.0,0.0,0.0,0.8655051201487777,9,0.606061543006465,0,0.2744447245248753,1,0.11949373246865988,group2
12.0,44.0,0.0,2.0,1.3941221842041618,2,0.030449904590324765,4,0.06904392151767262,5,0.9005061738920026,group2
12.0,45.0,0.0,0.0,2.592646116529928,4,0.5792856726648011,2,0.2940349503414469,0,0.12667937699375206,group2
12.0,46.0,0.0,1.0,1.9366566341643179,2,0.10094615003093979,1,0.6573947894083032,8,0.2416590605607571,group2
12.0,47.0,0.0,2.0,1.6993418580168351,0,0.4808162209492324,0,0.48115686486476117,4,0.038026914186006434,group2
12.0,48.0,0.0,1.0,1.1185717304900427,6,0.33374847272411756,8,0.5171747843176872,5,0.14907674295819534,group2
12.0,49.0,0.0,0.0,3.554049471719769,7,0.34744873382739877,7,0.33172932697762986,0,0.3208219391949713,group2
13.0,0.0,0.0,1.0,3.4749538246701523,2,0.1187847119796335,7,0.15174067921243026,5,0.7294746088079362,group2
13.0,1.0,0.0,2.0,1.019681671548016,2,0.3394231757586183,0,0.39168976350567225,6,0.2688870607357095,group2
13.0,2.0,0.0,0.0,0.9295482434327375,9,0.3971900349922572,6,0.4038909336491068,4,0.19891903135863592,group2
13.0,3.0,0.0,1.0,2.0553205688211764,2,0.3838359728675103,6,0.23843612430594413,1,0.37772790282654545,group2
13.0,4.0,0.0,1.0,0.8149292830577349,3,0.4995942770838543,9,0.22983763132719076,4,0.2705680915889549,group2
13.0,5.0,0.0,1.0,1.5461004336537711,3,0.18716252169996983,9,0.3261857155719775,9,0.4866517627280526,group2
13.0,6.0,0.0,1.0,0.8648767519657051,4,0.17321919484732687,6,0.5095460882852304,2,0.3172347168674427,group2
13.0,7.0,0.0,1.0,1.3452267123438921,2,0.2782414849609384,1,0.5162312030579959,2,0.20552731198106566,group2
13.0,8.0,0.0,0.0,1.2413901878248783,6,0.5795390869443179,5,0.03680714430365387,7,0.3836537687520282,group2
13.0,9.0,0.0,1.0,0.9793888317288062,0,0.18550494933754558,8,0.5594112611962135,7,0.2550837894662409,group2
13.0,10.0,0.0,2.0,1.8077961277756731,9,0.25422143994897006,9,0.32373633033771054,9,0.42204222971331934,group2
13.0,11.0,0.0,1.0,1.125530548327193,1,0.24796835363492664,8,0.42398565907904673,7,0.3280459872860265,group2
13.0,12.0,0.0,0.0,1.0662618838340638,5,0.5094929771764747,0,0.06273433561040054,0,0.4277726872131248,group2
13.0,13.0,0.0,0.0,1.2701390034510465,6,0.40121787000459164,2,0.38027945281785236,5,0.21850267717755606,group2
13.0,14.0,0.0,1.0,1.3923284144028099,0,0.2145543726460183,3,0.4010144279522178,3,0.3844311994017638,group2
13.0,15.0,0.0,2.0,1.3719389485200943,1,0.4326636453777071,3,0.2609933013437722,9,0.3063430532785207,group2
13.0,16.0,0.0,1.0,2.1111618190245953,3,0.6013322551010469,9,0.20693366077109696,3,0.19173408412785617,group2
13.0,17.0,0.0,1.0,1.0862118649354042,1,0.12459419854303191,4,0.32112904604967574,0,0.5542767554072924,group2
13.0,18.0,0.0,1.0,1.1030339421770068,7,0.2222365678223728,8,0.7493361079695542,2,0.02842732420807291,group2
13.0,19.0,0.0,0.0,1.1555690940342882,7,0.47179453256665693,1,0.2647102215104043,8,0.26349524592293877,group2
13.0,20.0,0.0,0.0,0.3141827837851069,8,0.23052994202937288,7,0.3149162669105633,7,0.45455379106006377,group2
13.0,21.0,0.0,0.0,0.8207243378718727,3,0.6381978591913594,4,0.09980238993962919,1,0.2619997508690114,group2
13.0,22.0,0.0,1.0,1.024718981858253,0,0.15010379727487042,7,0.7716785278715319,5,0.07821767485359771,group2
13.0,23.0,0.0,1.0,0.9820455481835795,0,0.3487261635495845,1,0.3017124808872323,0,0.34956135556318324,group2
13.0,24.0,0.0,0.0,1.382068310048498,9,0.5571113912257243,8,0.0943897959723772,7,0.3484988128018985,group2
13.0,25.0,0.0,1.0,1.1480825034771154,0,0.5125895147246556,4,0.45956387955212374,8,0.027846605723220605,group2
13.0,26.0,0.0,2.0,0.8465523504845961,3,0.3596478933021762,6,0.013298393155205668,9,0.6270537135426181,group2
13.0,27.0,0.0,2.0,1.5143814925465222,8,0.19114184186380428,0,0.35322385200557294,7,0.4556343061306228,group2
13.0,28.0,0.0,2.0,0.7227989562723064,0,0.0025800930693742267,2,0.19480959293319988,6,0.8026103139974259,group2
13.0,29.0,0.0,0.0,1.826899742822997,8,0.33550063198359276,1,0.44121603361482764,5,0.22328333440157955,group2
13.0,30.0,0.0,2.0,1.2601728261277505,4,0.6073477898262174,0,0.39145252778329703,9,0.0011996823904854635,group2
13.0,31.0,0.0,2.0,1.3163486595111893,0,0.7488848552999389,5,0.23431481447852961,6,0.016800330221531504,group2
13.0,32.0,0.0,2.0,1.141027396372094,9,0.35521432981354517,5,0.26645864460296703,3,0.3783270255834879,group2
13.0,33.0,0.0,1.0,1.0694965362144706,5,0.11857528692881479,6,0.4783671939313238,1,0.40305751913986143,group2
13.0,34.0,0.0,0.0,1.0617868995902138,6,0.3057048095026246,4,0.27408693636025094,5,0.42020825413712437,group2
13.0,35.0,0.0,0.0,1.2480432750650292,5,0.13286015564371534,9,0.4094629487863462,5,0.4576768955699384,group2
13.0,36.0,0.0,2.0,0.9141022915054525,1,0.2308375749443421,1,0.2800849682981756,8,0.4890774567574823,group2
13.0,37.0,0.0,2.0,0.7837147650566184,4,0.4797883331485114,0,0.24318148016147914,3,0.2770301866900095,group2
